Reviews,Date
"aplikasi ruangguru sangat bermanfaat,bisa menonton vidio belajar,kuis,latihan soal dan masi banyak lagi,jadi aplikasi ini sangat di rekomendasi kan",25 Februari 2024
Sangat membantu.Fitur fitur yang disediakan membuat para pengguna khususnya pelajar menjadi tidak cepat bosan dalam proses belajar.Metode penjelasan yang singkat dan mudah dipahami dengan hadirnya fitur Adapto. Saya harap Ruangguru bisa terus memperhatikan dan mengembangkan detail kecil bagi setiap pengguna Ruangguru kedepannya,14 Februari 2024
Gampang untuk dipahami dan juga seru karena ada animasi latihan pada bank soal sebelum mengerjakan kuis di bank soal dan ada hewan yang menambah teman belajar!,24 Januari 2024
Aplikasinya suka nge-lag atau nge-hang seperti saat pakai fitur adapto vidionya keskip sendiri dan saat ingi lanjut video nge-lag lumayan lama. Tapi video pembelajaran sangat interaktif dan bermanfaat hanya aplikasinya saja yg kurang.,2 Desember 2023
"Penjelasannya jelas, dan rinci, sistem online offline pun juga bagus, kurang lebihnya tergantung kondisi dari user ya",20 Januari 2024
Video pembelajarannya sangat membantu dan banyak latihan soal yg bisa dikerjakan untuk melatih pemahaman,15 Februari 2024
"pengalaman pertama saya terjadi di 8 Januari 2024, dimana saya melakukan pembayaran, dan paketnya tidak aktif, saya bayar 700.000 dimalam itu juga karena suruhan admin, tapi malah tidak aktif, katanya karena salah email, setelah saya chat saya minta proses, hanya disuruh menunggu, tapi saya chat lagi tidak ada respon sama sekali, harus jalur mana lagi yang ditempuh?? tabungan ortuku sudah ludes demi Ruangguru ini, mohon bantuannya",10 Januari 2024
aplikasi ini sangat membantu sekali.apa lagi di era digital sperti sekarang yg dimana anak anak lebih bnyak waktunya pegang hp dari pada membuka buku pelajaran,30 Desember 2023
"sekedar saran, semoga kedepannya ruangguru ada subtitle otomatis yg bisa dihidup/matikan. kalau di tempat umum seperti sekolah, susah mau nonton video pembelajarannya apalagi kalau suasananya sedang ribut. jadi saran saya tolong tambahkan fitur subtitle, jadi ga perlu bawa² tws/earphone lagi 🙏🏻 mohon dijadikan pertimbangan ya, karena saya jamin fitur ini akan sangat membantu, mengingat audio penjelasan yg menurut saya lumayan kecil.",22 November 2023
Opsi jawaban pada latihan soal tidak terlihat alias kekecilan,28 Maret 2024
Belajar dan workshop bagus banget saya suka dengan aplikasi ini dan Materinya mudah di pahami terimakasih Ruang guru,13 Desember 2023
Sangat baik tidak ada iklan bintang 5 deh soal soalnya bikin seru,24 April 2024
video yang diberikan sangat baik dan dapat dipahami,20 April 2024
"bagus mudah dimengerti ,, tapi kadang suka bug atau kalo lagi enak enak nonton video nya suka keluar sendiri terus ada tulisan gitu",22 Februari 2024
"oke, tp menurutku latihan soal yg bagian ”pembahasan” itu di aktifkan buat free account. kasian yg ga premium jd gatau pembahasan nyaa",12 Januari 2024
"Enjoy banget bisa belajar di app ini, thank you Ruangguru!!!💐",14 April 2024
"Apk yg sangat membantu, materi dapat dg cepat dipahami Krn di isi oleh pemateri yg handal & profesional.. recommended",31 Desember 2023
"ruang guru ini sangat membantu dalam hal pembelajaran,apa lagi kalo di sekolahan gak ada pelajaran tapi dirumah bisa melanjutkan pembelajaran di rumah dengan menggunakan ruang guru",15 Desember 2023
"Aplikasi kursus yang sangat recomand banget.. Mudah di pahami,,dan pembimbing nya..baik""",22 Desember 2023
"Mau buka brain academy aja loadingnya lama banget padahal internet lancar² aja apk juga udah diperbarui, sebelum diperbarui gaapernah eror sekarang sering EROR!!!! Main lama makin gajelas ni apk lemot banget",14 Desember 2023
"Woy, sudah berlangganan mahal-mahal, ketika di pake malah terdapat jaringan bermasalah padahal sudah di cek hasilnya 24 Mbps. Sudah ditanyakan lewat aplikasinya langsung tidak di respon. Maunya apa ini!!",5 Maret 2024
"Ini kenapa ya? Mau cari bab materi di kolom pencarian kenapa gk keluar hasilnya??? Tolong banget untuk diperbaiki, karena fitur itu sangat berguna.",14 Desember 2023
Bagus aplikasinya Saya sangat suka sama fitur nya,5 Mei 2024
Sangat membantu bagi pelajar yang mau ujian,12 Mei 2024
Lambat mau mau nya tolong dipercepat yah,13 Maret 2024
hebat saya bisa jadi lebih mengerti lagi. namun untuk ruangguru tolong diperbaiki dong. terkadang saya suka loading trus padahal sinyal bagus,5 Desember 2023
"Aplikasi yg sangat bagus dan sangat membatu para pelajar. Aplikasinyapun mudah digunakan. Buruan download,dijamin ga akan nyesel.",24 Januari 2024
bagus banget ruang guru memudahkan saya untuk belajar,19 April 2024
"Aplikasi nya bagus, tapi tolong tambahin fitur misalnya untuk baca buku pelajaran gitu,",19 Februari 2024
"Aplikasinya sangat bagus. Semua materi dijelaskan secara rinci dan perlahan, ada juga konsep kilat yang membantu menguasai materi menjelang ujian🥰. Saya sudah langganan sejak lama, dan worth it banget, latsolnya banyak banget dan tipenya soalnya kebanyakan berbeda, suka banget! Namun saya ada kendala/masalah di fitur adapto min, kadang kalau memencet fitur adapto, bukannya lanjut malah videonya ngulang dari awal (tombol pilihannya ga berfungsi). Saya harap ini ada solusinya. Terimakasih.",19 Juli 2023
"kalo mau drill soal error' terus, udah dilaporin tapi minim tanggapan",25 April 2024
"ruangguru aplikasi yang recommended banget buat pelajar jaman sekarang, belajar bisa kapanpun dan dimanapun dan kontennya asyik banget, videonya banyak animasi yang menarik jadi ngga bosen buat belajar dan tutornya pun jelas dalam menjelaskan materi. mantap ruangguru 👍👍",2 Juli 2019
"Ruang Guru sangat Bagus, Materi - Materinya gampang dipahami ketika pertama kali Mempelajari nya. Tapi tolong Diperbaiki bug ketika kita sudah mempelajari semua satu sub bab, Progress Terlihat 87%. Padahal di saya udah mempelajari semua materinya dan kuis nya. Terimakasih 🙏❤️🥰",26 Juli 2022
"Sebenarnya bagus banget aplikasinya tapi tentunya aplikasi selalu ada kekurangan. Saat ngerjakan kuis enggak ke centang kalau udah ngerjain, saat video langsung kan biasanya ada kuisnya terkadang pilihan opsi nya telat jadi udah tau jawabannya duluan. Tapi aplikasi ini lebih memudahkan aku yang males belajar jadi lebih semangat belajar😇",22 Januari 2021
"Menurut saya pribadi, ruangguru sangat membantu saya untuk belajar. Karena video pembahasan nya itu animasi jadinya gangebosenin dan juga cara penyampaian nya mudah untuk di pahami karena itu makanya belajar sekarang jadi ngasikin ga bosenin seperti dulu lagi Nilai saya juga semenjak berlangganan ruangguru terbilang menanjak, terutama di mata pelajaran IPA Terimakasih ruangguru 🤩",17 November 2019
"menurut saya aplikasinya bagus, mantap sempat membantu saya belajar utbk selama sebulan, mungkin bisa lebih bagus bila pembahasan soal/materinya lebih mendalam, tambah video"" spesial tentang penurunan rumus , asal mula bagaimana bisa ada faktor van hoff , dll.",2 Juli 2019
"pembawaan asik, mudah dimengerti, jadi mudah memahami point penting pd materi👍 akhir akhir ini, apl ruang belajar untuk si laptop sering error. cara mematikan suara dan getaran stlh menjawab soalnya gimana min? saya merasa terganggu.",14 Oktober 2020
"Aplikasi ini rekomended bgt buat kita para pelajar! Aku udh langganan disini lumayan lama. Jujur, pas aku udh mulai pake Ruangguru, aku jadi semangat belajar karena seru aja gitu belajar di Ruangguru. Di setiap video, animasinya keren & kreatif bgt. App ini tuh di design kyk game gitu tapi bikin nambah semangat belajar. Kekurangannya cmn materinya kurang banyak, sbnrnya bnyk sih, tpi aku kurang puas aja gitu. Mohon di-update terus ya materinya 🙏 thanks Ruangguru..",1 September 2021
"so far emang bagus videonya dan langsung dapat gambaran yg ga smpt terpikirkan ato kebayang bisa jadi nyata dg cara memakai animasi. tapi sayangnya untuk beberapa materi pelajaran masih ada yang belum diperbarui lagi :( tolong cpt"" diperbarui lagi yaa krn pelajaran matematika peminatannya masih menggunakan fitur yg lama jadi agak kurang masuk diotak.",6 Oktober 2019
"ruangguru aplikasi yang recommended buat pelajar indonesia, belajar lebih fleksibel bisa dilakukan kapanpun dan dimanapun, kontennya pun lengkap dan menarik, sudah tersedia video pemnelajaran yang sudah disertai animasi dan latihan latihan soal tutornya juga kece. terimakasih ruangguru 👍👍👍",2 Juli 2019
Belajar diruang guru sangat menyenangkan dan mudah untuk dipahami karena berisi vidio vidio beranimasi yang membuat kita semangat dalam belajar😊. Tapi untuk Durasi vidio Matematika yang dimentori oleh kak ujang dan kak ifan terlalu panjang sehingga membuat kita bosan dalam belajar dan menguras penggunaan kuota😒😑.,9 April 2020
"Aplikasinya bagus, tapi vidionya susah kali diputar, saya tahu jawabannya dikarenakan jaringan, tapikan ya saya buka youtube bisa dengan kualitas 360 p. Terus vidionya memang pendek, tapi kalau menurut saya walaupun pendek tp itu terlalu banyak, saya lebih suka versi waktu saya kelas 2, walaupun vidionya sekitar 10-15 menit tp langsung ke intinya. Maaf, saran saya vidionya itu bisa diputar sesuai dgn jaringan, seperti aplikasi p*******y atau gak seperti youtube yg bisa nyesuaikan dengan jaringan",3 September 2019
"Aplikasi sangat sangat terbaik menurutku, dapat lebih memudahkan untuk mengulang pembelajaran disekolah dan soal soal sangat banyak yg bisa mengasah kemampuan dari materi yg dibahas. Selain itu jika ada kendala bisa langsung diatasi. Pokoknya tetap ruang guru ternomer sat",19 November 2019
"Aplikasinya bagus, namun terkadang ini memusingkan saya di beranda, saya ingin beranda dibuat simpel dan mudah. Selain itu, saya mengharapkan adanya fitur pembelajaran audio, jadi saya dapat belajar saat dalam perjalanan yang tidak memungkinkan untuk membuka hp setiap saat karena materi SMA sangat banyak.",4 November 2021
"Kalo boleh aku kasih saran sih, ruangguru kan ada mode bebas kuota tuh. kurangnya, walaupun namanya ""bebas kuota"" tapi masih aja tuh harus pake kuota buat buka aplikasi nya, tidak bisa digunakan saat kita bener2 gada kuota sama sekali, atau pada saat pake mode pesawat. Tolong gunain cara seperti di YouTube ya, walaupun pake mode pesawat atau gada kuota, video yg sudah didownload alias ""bebas kuota"" tetap bisa dijalankan. Tolong ya, terima kasih",10 November 2019
"Kalo pake ruang guru ganpang belajarnya, mudah ngafalinnya dan nggak ribet. Cuma ada beberapa kesalahan di bagian soalnya, contoh jawaban dan soal nggak tepat atau biasanya nggak ada jawabannya, sekian sih, tolong diperbaiki ya!",21 Juli 2019
"Pelajarannya semua okee, bagus, mudah dipahami, apalagi rangkumannya wkwkwk alternatif banget sat set sat set save, ntar belajar dibuka lagi galerinya. Bikin inget² lagi dari mana, jadi pas ujian ngga kaget kalo dari misal materi A ternyata ada. Trus kalo boleh jujur, 'teman belajar' yang sekarang itu desainnya lebih aneh, malah lebih bagus yang sebelumnya, kalau ngga upgrade in lagi dongg admin. Thanks ruangguru, btw avatarnya gabisa edit wajah yaa wkwkwk😭",2 Juni 2022
"Materinya mudah dipahami, soal²nya juga menantang, dan ada event tes untuk pts dan pas. Tapi tolong banget sama ruangguru, buat kecilin ukuran aplikasinya/bisa dipindahin ke kartu SD, kasihan hp low-end yang memorinya pas²an. Selain itu gaada komplen. Makasih.",6 Februari 2021
"Saya pengguna RuangGuru. Saya sebenarnya suka aplikasinya, tapi di RuangGuru ini terlalu banyak fitur yang menyatu dengan aplikasi ruang belajar, dan semua itu membuat RuangGuru sering error. Harus di upgrade terus. Contohnya : Saat saya sedang mengikuti Liga RuangGuru (Diary Challenge),banyak sekali kesalahan sistem. Masa jawaban yang nyata benar disalahkan, waktu pengerjaannya ditambahkan, dan jika ada soal yang menambahkan gambar itu sangat lambat. Dan verifikasi hadiah pulsa itu tidak ada!!",6 April 2022
"Apknya agak kompleks dari segi UI, dan mohon kalo bisa dibuat lebih mulus lagi terutama ketika scrolling di halaman utama, agak lag sedikit soalnya pas geser². Dan untuk download mohon diperbaiki juga, materi yg di download sering gagal kalau jaringan kurang cepat, padahal harusnya bisa diatasi kalau download Q-nya agak diperbaiki. Ini masalah software dan server ruangguru aja sebetulnya, tapi menggangu banget untuk belajar. Untuk selebihnya oke aja sih, tapi tolong diperbaiki lagi softwarenya.",2 Juli 2022
"sebenarnya bagus bangett,, cuman kadang kalau lagi kerjain soal per bab atau hots gitu, saat penilaian ke ubah.. maksudnya seperti saat mengerjakan kita memilih opsi a tapi saat penilaian tiba-tiba terganti jadi c padahal opsi yang di pilih sebelumnya (yang a) itu benarr",28 November 2021
"Materi bahasa indonesia kelas 3 SD banyak yg tidak sesuai dengan kurikulum k13 revisi tematik thn 2018. ketika sudah komplen ttp tidak ada penyelesaian yang memuaskan.Dibilang nya saya salah pilih kurikulum. saya sudah ganti pilihan kurikulum ttp materi nya tdak sesuai. Maaf, Saya tdk akan merekomen ruang guru.",28 September 2020
"Aplikasi ini the best, saya suka penjelasan materi nya, tapi setelah saya latihan soal utbk sbmptn kok soalnya tidak bisa di koreksi. Tulisannya gagal memuat terus, padahal koneksi internet saya bagus, mohon di perbaiki!!🙏",14 Juni 2020
"Awalnya saya sangat suka bahkan saya beri 5 bintang...tapi update terbarunya sangat mengganggu.. yaitu jendela pop up sewaktu akan mulai belajar...selain itu, pengaturan video di awal 720p...sehingga harus ubah ke 480p dulu biar hemat... Saran saya tolong bisa atur kualitas video defaultnya supaya tidak makan banyak kuota. Tambahan lagi..jendela pop up untuk video selanjutnya banyak yang salah link. Ketika belajar fungsi lalu kuis, tombol berikutnya malah pergi ke relasi.",9 Juli 2020
"aplikasinya mendukung untuk bajar, bisa untuk tanya jawab juga...biaya terjangkau pas untuk sekolah...materinya lengkap dan mudah dipahami...jadi suka sama aplikasinya biasanya aku jarang mengerti jika tidak dijelaskan berulang diaplikasinya video bisa didownload dan ditonton berulang jadi bagus banget aplikasinya🥰",12 Agustus 2020
"Ngga tau kenapa ngga bisa ngumpulin jawabannya. Setiap di klik kumpulkan pasti yang keluar ""mohon maaf sedang terjadi masalah pada sistem, harap coba lagi dalam beberapa saat"" yaudah akhirnya nyoba dikeluarin dulu aplikasinya. Tapi pas mau ngecek latihannya ternyata udah ke kumpul terus udah ada skornya tapi ngga bisa diliat hasilnya. Padahal sinyalnya bagus.",11 April 2020
"Ruangguru sgt membantu sekali... sy sgt sulit dlm memahami pelajaran baru tetapi sejak ada Ruangguru, sy bisa memahami semuanya scra cepat dan akurat. video belajarnya dikemas dgn sgt menarik, dan unik sehingga belajarnya ga cepat bosen.. yg paling aku suka adalah konten di rg inspire.... pkoknya terus tingkatkan lagi kualitasnya agar pendidikan di Indonesia bisa maju dan kami sebagai anak bangsa bisa memiliki ilmu dan membanggakan Indonesia di tingkat dunia 💪💪💪👍🙏",27 Januari 2019
"Setelah diupdate makin kece!! Keren nih Ruangguru! Video pembelajarannya makin seru, tutornya pun semakin presentatif tanpa papan tulis, videonya singkat-singkat namun padat dan jelas (jd banyak juga ya..). Tapi dengan sistem poin game memotivasi kami buat terus buka video dan ngerjain soal! Saranku, di bagian topiknya dikasih tanda kalo kita udh selesai nonton video di topik itu. Thanks ya RG! 👍👍👍",30 November 2019
"Tolong diupdate - Proses Loading dari video ke video, atau video ke soal dan sebaliknya, serta saat keluar dari video TERLALU LAMBAT. tidak usah pakai animasi ""buku dan segala macamnya"" itu. Jadi klik tombol selanjutnya, langsung lanjut ke soal atau video aja. Soalnya memperlama, apalagi kadang² loadingnya lama bangett. Padahal sinyal bagus. - Saat keluar dari video harus urut. Baru keluar dari sub-bab malah langsung ke daftar bab. Jadi memperlama, perlu pencet 2x bab nya",30 Agustus 2021
RuangGuru memang sangat membantu dalam belajar. Namun saya sangat kecewa atas RuangGuru yang sangat lambat atas ketidak sigapan dalam perubahan-perubaha regulasi (seperti UTBK 2020 yg hanya TPS tetapi ruang guru sagat lambat menanggapi). Dalam hal ini saya memohon RuangGuru cepat tanggap setiap situasi. Saya juga mengeluhkan ketidak matangan aplikasi ini yg sangat lambat dalam mengaksesnya (video maupun soal yg kadang lambat padahal jaringan kuat). Juga ingin tambahan resolusi 144p/240p/360p.,17 Agustus 2020
